source_fidelity_result_id,coordinate_occurrence_id,source_file_id,source_record_id,source_dataset_id,source_dataset_version,source_path_reference,expected_source_sha256,actual_source_sha256,source_coordinate_match,source_attribute_match,dataset_lineage_match,crs_lineage_match,fidelity_status,findings
NG-FID-00005171,coordocc:nngla:6d60a4b5b718ebec39d6ca9837d76340d7740a62cb0b1b3379fdadb4937ef827,NG-SPFILE-012,row:246:vertex:1:10,dataset:novegeo:hydrology:surface-water,1,data/novegeo/nngla/spatial-fabric/source/02_existing_physical_world/novegeo_hydrology_geometry_vertices_v001.csv,6d3ea1565dae0533fd71c85cc5e6b31f1e59b0767d9ec261cdc72535e857479a,6d3ea1565dae0533fd71c85cc5e6b31f1e59b0767d9ec261cdc72535e857479a,MATCHED,NOT_APPLICABLE,MATCHED,MATCHED,PASS,
NG-FID-00005172,coordocc:nngla:e768fbb1f9b1eee83364c88606d2a14163a51fe74cda0bbd02136fa3fafeb8f0,NG-SPFILE-012,row:247:vertex:1:11,dataset:novegeo:hydrology:surface-water,1,data/novegeo/nngla/spatial-fabric/source/02_existing_physical_world/novegeo_hydrology_geometry_vertices_v001.csv,6d3ea1565dae0533fd71c85cc5e6b31f1e59b0767d9ec261cdc72535e857479a,6d3ea1565dae0533fd71c85cc5e6b31f1e59b0767d9ec261cdc72535e857479a,MATCHED,NOT_APPLICABLE,MATCHED,MATCHED,PASS,
NG-FID-00005173,coordocc:nngla:eb4dd95f0e2d5a872cab18569787321598d557ff31e3d82a7fc825c41958c9e5,NG-SPFILE-012,row:248:vertex:1:12,dataset:novegeo:hydrology:surface-water,1,data/novegeo/nngla/spatial-fabric/source/02_existing_physical_world/novegeo_hydrology_geometry_vertices_v001.csv,6d3ea1565dae0533fd71c85cc5e6b31f1e59b0767d9ec261cdc72535e857479a,6d3ea1565dae0533fd71c85cc5e6b31f1e59b0767d9ec261cdc72535e857479a,MATCHED,NOT_APPLICABLE,MATCHED,MATCHED,PASS,
NG-FID-00005174,coordocc:nngla:d1f490344347f0f5596a6bc1b21b6b329a0ab90c8791d3574743724d2021c356,NG-SPFILE-012,row:249:vertex:1:13,dataset:novegeo:hydrology:surface-water,1,data/novegeo/nngla/spatial-fabric/source/02_existing_physical_world/novegeo_hydrology_geometry_vertices_v001.csv,6d3ea1565dae0533fd71c85cc5e6b31f1e59b0767d9ec261cdc72535e857479a,6d3ea1565dae0533fd71c85cc5e6b31f1e59b0767d9ec261cdc72535e857479a,MATCHED,NOT_APPLICABLE,MATCHED,MATCHED,PASS,
NG-FID-00005175,coordocc:nngla:becbe028f5a0fa20af24f153c8f4067c7a82587240691709b652c726a74b155d,NG-SPFILE-012,row:250:vertex:1:14,dataset:novegeo:hydrology:surface-water,1,data/novegeo/nngla/spatial-fabric/source/02_existing_physical_world/novegeo_hydrology_geometry_vertices_v001.csv,6d3ea1565dae0533fd71c85cc5e6b31f1e59b0767d9ec261cdc72535e857479a,6d3ea1565dae0533fd71c85cc5e6b31f1e59b0767d9ec261cdc72535e857479a,MATCHED,NOT_APPLICABLE,MATCHED,MATCHED,PASS,
NG-FID-00005176,coordocc:nngla:94c3464fcae02cf1f1749c29ad5862ec0f34131215d10438f99205fa264c66b1,NG-SPFILE-012,row:251:vertex:1:15,dataset:novegeo:hydrology:surface-water,1,data/novegeo/nngla/spatial-fabric/source/02_existing_physical_world/novegeo_hydrology_geometry_vertices_v001.csv,6d3ea1565dae0533fd71c85cc5e6b31f1e59b0767d9ec261cdc72535e857479a,6d3ea1565dae0533fd71c85cc5e6b31f1e59b0767d9ec261cdc72535e857479a,MATCHED,NOT_APPLICABLE,MATCHED,MATCHED,PASS,
NG-FID-00005177,coordocc:nngla:2050fa8e57fadf12e4311c8296e405fa0b68e475917551e3be58aa672edf3b71,NG-SPFILE-012,row:252:vertex:1:16,dataset:novegeo:hydrology:surface-water,1,data/novegeo/nngla/spatial-fabric/source/02_existing_physical_world/novegeo_hydrology_geometry_vertices_v001.csv,6d3ea1565dae0533fd71c85cc5e6b31f1e59b0767d9ec261cdc72535e857479a,6d3ea1565dae0533fd71c85cc5e6b31f1e59b0767d9ec261cdc72535e857479a,MATCHED,NOT_APPLICABLE,MATCHED,MATCHED,PASS,
NG-FID-00005178,coordocc:nngla:c196f9abbbae15370a49ef9972c70b826fc8039d1b92d6d874e33a311504e5d6,NG-SPFILE-012,row:253:vertex:1:17,dataset:novegeo:hydrology:surface-water,1,data/novegeo/nngla/spatial-fabric/source/02_existing_physical_world/novegeo_hydrology_geometry_vertices_v001.csv,6d3ea1565dae0533fd71c85cc5e6b31f1e59b0767d9ec261cdc72535e857479a,6d3ea1565dae0533fd71c85cc5e6b31f1e59b0767d9ec261cdc72535e857479a,MATCHED,NOT_APPLICABLE,MATCHED,MATCHED,PASS,
NG-FID-00005179,coordocc:nngla:0c0cd8cbde7a5adc422f0c0eada6ac72a42e0f801ead58f859a5c0ea2ffdbeab,NG-SPFILE-013,junction:novegeo:j000001,dataset:novegeo:hydrology:surface-water,1,data/novegeo/nngla/spatial-fabric/source/02_existing_physical_world/novegeo_hydrology_junctions_v001.csv,3bd52e14a7a20fafba19b9fdaf0863ab4064d05aee2855d24db4221063a62ae6,3bd52e14a7a20fafba19b9fdaf0863ab4064d05aee2855d24db4221063a62ae6,MATCHED,NOT_APPLICABLE,MATCHED,MATCHED,PASS,
NG-FID-00005180,coordocc:nngla:54824358787a6e22e1cdebf8335601c83c54126c40704eae462920470bed825d,NG-SPFILE-013,junction:novegeo:j000002,dataset:novegeo:hydrology:surface-water,1,data/novegeo/nngla/spatial-fabric/source/02_existing_physical_world/novegeo_hydrology_junctions_v001.csv,3bd52e14a7a20fafba19b9fdaf0863ab4064d05aee2855d24db4221063a62ae6,3bd52e14a7a20fafba19b9fdaf0863ab4064d05aee2855d24db4221063a62ae6,MATCHED,NOT_APPLICABLE,MATCHED,MATCHED,PASS,
NG-FID-00005181,coordocc:nngla:5394c943b1ed9cffeabfe3f11c47e64476f7cefbb562a38e649026ced68cdd14,NG-SPFILE-013,junction:novegeo:j000003,dataset:novegeo:hydrology:surface-water,1,data/novegeo/nngla/spatial-fabric/source/02_existing_physical_world/novegeo_hydrology_junctions_v001.csv,3bd52e14a7a20fafba19b9fdaf0863ab4064d05aee2855d24db4221063a62ae6,3bd52e14a7a20fafba19b9fdaf0863ab4064d05aee2855d24db4221063a62ae6,MATCHED,NOT_APPLICABLE,MATCHED,MATCHED,PASS,
NG-FID-00005182,coordocc:nngla:3dca9c9c2ff90b6e1586d0ccd9fdcaa200b6c7ef687444125d3e79ab5d98656a,NG-SPFILE-013,junction:novegeo:j000004,dataset:novegeo:hydrology:surface-water,1,data/novegeo/nngla/spatial-fabric/source/02_existing_physical_world/novegeo_hydrology_junctions_v001.csv,3bd52e14a7a20fafba19b9fdaf0863ab4064d05aee2855d24db4221063a62ae6,3bd52e14a7a20fafba19b9fdaf0863ab4064d05aee2855d24db4221063a62ae6,MATCHED,NOT_APPLICABLE,MATCHED,MATCHED,PASS,
NG-FID-00005183,coordocc:nngla:36faf74bc7d496c5d1f487bb648a67b76f4a6b2bc73ffe70982996e5df52f418,NG-SPFILE-014,NG-SOV-PART-000002,dataset:novegeo:island-candidates-v001,1,data/novegeo/geography/world-boundary/candidate/novegeo_world_boundary_v002.geojson,eff276eca2ef3d981616318a83d4849434067dde734d3b3688f56ee7d4a00d06,eff276eca2ef3d981616318a83d4849434067dde734d3b3688f56ee7d4a00d06,DERIVED_REFERENCE_NOT_EXPECTED_EXACT,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00005184,coordocc:nngla:6bdac052af2674295bcce93a44a002b9013f963204396e9b3ce0d83ed99c2cf9,NG-SPFILE-014,NG-SOV-PART-000003,dataset:novegeo:island-candidates-v001,1,data/novegeo/geography/world-boundary/candidate/novegeo_world_boundary_v002.geojson,eff276eca2ef3d981616318a83d4849434067dde734d3b3688f56ee7d4a00d06,eff276eca2ef3d981616318a83d4849434067dde734d3b3688f56ee7d4a00d06,DERIVED_REFERENCE_NOT_EXPECTED_EXACT,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00005185,coordocc:nngla:03289fa7541a55fcd6100ea22c221f022e82932a8cb838b4f2aa1c88f8203a84,NG-SPFILE-014,NG-SOV-PART-000004,dataset:novegeo:island-candidates-v001,1,data/novegeo/geography/world-boundary/candidate/novegeo_world_boundary_v002.geojson,eff276eca2ef3d981616318a83d4849434067dde734d3b3688f56ee7d4a00d06,eff276eca2ef3d981616318a83d4849434067dde734d3b3688f56ee7d4a00d06,DERIVED_REFERENCE_NOT_EXPECTED_EXACT,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00005186,coordocc:nngla:85273ecc3c26599a98fe2d101d46500c369642d0da65b1704de2b7a2924723be,NG-SPFILE-014,NG-SOV-PART-000005,dataset:novegeo:island-candidates-v001,1,data/novegeo/geography/world-boundary/candidate/novegeo_world_boundary_v002.geojson,eff276eca2ef3d981616318a83d4849434067dde734d3b3688f56ee7d4a00d06,eff276eca2ef3d981616318a83d4849434067dde734d3b3688f56ee7d4a00d06,DERIVED_REFERENCE_NOT_EXPECTED_EXACT,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00005187,coordocc:nngla:278a41d036f05d7260f79c93a5812cdcbbdc194d581b1cd71e0741b42acbfc33,NG-SPFILE-014,NG-SOV-PART-000006,dataset:novegeo:island-candidates-v001,1,data/novegeo/geography/world-boundary/candidate/novegeo_world_boundary_v002.geojson,eff276eca2ef3d981616318a83d4849434067dde734d3b3688f56ee7d4a00d06,eff276eca2ef3d981616318a83d4849434067dde734d3b3688f56ee7d4a00d06,DERIVED_REFERENCE_NOT_EXPECTED_EXACT,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00005188,coordocc:nngla:605032dc6a34bfe5b12c6608404b6db4109895e9d824cb82922c56faf6bb5e92,NG-SPFILE-015,NG-FEAT-000007,dataset:novegeo:hydrology:surface-water,1,data/novegeo/geography/hydrology/qualified/novegeo_hydrology_v001.json,5fce7bdd14bf0ed20815519c5af4a7a4d104dba858d0057e43db15e42ade8b25,5fce7bdd14bf0ed20815519c5af4a7a4d104dba858d0057e43db15e42ade8b25,MATCHED,NOT_APPLICABLE,MATCHED,MATCHED,PASS,
NG-FID-00005189,coordocc:nngla:306498fbdaa0666b6c39f42a03f37f0fd72e3707ec05a9742b2c9e0d6b1627c0,NG-SPFILE-015,NG-FEAT-000008,dataset:novegeo:hydrology:surface-water,1,data/novegeo/geography/hydrology/qualified/novegeo_hydrology_v001.json,5fce7bdd14bf0ed20815519c5af4a7a4d104dba858d0057e43db15e42ade8b25,5fce7bdd14bf0ed20815519c5af4a7a4d104dba858d0057e43db15e42ade8b25,MATCHED,NOT_APPLICABLE,MATCHED,MATCHED,PASS,
NG-FID-00005190,coordocc:nngla:a0ba517fe22598479a47b4337cb7b7e61bd29d442552dce7775a1308f819c9a3,NG-SPFILE-015,NG-FEAT-000009,dataset:novegeo:hydrology:surface-water,1,data/novegeo/geography/hydrology/qualified/novegeo_hydrology_v001.json,5fce7bdd14bf0ed20815519c5af4a7a4d104dba858d0057e43db15e42ade8b25,5fce7bdd14bf0ed20815519c5af4a7a4d104dba858d0057e43db15e42ade8b25,MATCHED,NOT_APPLICABLE,MATCHED,MATCHED,PASS,
NG-FID-00005191,coordocc:nngla:01d8e9784727d5d520511f55fac20289576a3ba210d70bbbb7926651743369d5,NG-SPFILE-016,landform:novegeo:mountain:001,dataset:novegeo:landforms,1,data/novegeo/geography/landforms/qualified/novegeo_landforms_v001.geojson,a1adad6ba56e5eed1dd3e3d19d7dcb391aff5671703c2cf0b598d85becdceb99,a1adad6ba56e5eed1dd3e3d19d7dcb391aff5671703c2cf0b598d85becdceb99,MATCHED,NOT_APPLICABLE,MATCHED,MATCHED,PASS,
NG-FID-00005192,coordocc:nngla:ce94b852ef7d588ac74c9b4d2d0c659d33932d4135007d8091addee8c2086814,NG-SPFILE-016,landform:novegeo:mountain:002,dataset:novegeo:landforms,1,data/novegeo/geography/landforms/qualified/novegeo_landforms_v001.geojson,a1adad6ba56e5eed1dd3e3d19d7dcb391aff5671703c2cf0b598d85becdceb99,a1adad6ba56e5eed1dd3e3d19d7dcb391aff5671703c2cf0b598d85becdceb99,MATCHED,NOT_APPLICABLE,MATCHED,MATCHED,PASS,
NG-FID-00005193,coordocc:nngla:39dcf484db93c5b19520474e58c87b5f7ff0af1d4b58fe4ca8ba8005299a8a6e,NG-SPFILE-016,landform:novegeo:mountain:003,dataset:novegeo:landforms,1,data/novegeo/geography/landforms/qualified/novegeo_landforms_v001.geojson,a1adad6ba56e5eed1dd3e3d19d7dcb391aff5671703c2cf0b598d85becdceb99,a1adad6ba56e5eed1dd3e3d19d7dcb391aff5671703c2cf0b598d85becdceb99,MATCHED,NOT_APPLICABLE,MATCHED,MATCHED,PASS,
NG-FID-00005194,coordocc:nngla:1ee38e32cb69ff1cab4575e06865179d2d9a55e182dd50b702e5c0093444fa67,NG-SPFILE-016,landform:novegeo:valley:001,dataset:novegeo:landforms,1,data/novegeo/geography/landforms/qualified/novegeo_landforms_v001.geojson,a1adad6ba56e5eed1dd3e3d19d7dcb391aff5671703c2cf0b598d85becdceb99,a1adad6ba56e5eed1dd3e3d19d7dcb391aff5671703c2cf0b598d85becdceb99,MATCHED,NOT_APPLICABLE,MATCHED,MATCHED,PASS,
NG-FID-00005195,coordocc:nngla:3edc08adb50dcae09d79bc72f0c9dd9abddfa6ccb2bc01161cfe63c418bed055,NG-SPFILE-016,landform:novegeo:valley:002,dataset:novegeo:landforms,1,data/novegeo/geography/landforms/qualified/novegeo_landforms_v001.geojson,a1adad6ba56e5eed1dd3e3d19d7dcb391aff5671703c2cf0b598d85becdceb99,a1adad6ba56e5eed1dd3e3d19d7dcb391aff5671703c2cf0b598d85becdceb99,MATCHED,NOT_APPLICABLE,MATCHED,MATCHED,PASS,
NG-FID-00005196,coordocc:nngla:406064f460f7e9c05a8c46c59eb848e013129aa03db7a61b63570d91154ec5a3,NG-SPFILE-016,landform:novegeo:valley:003,dataset:novegeo:landforms,1,data/novegeo/geography/landforms/qualified/novegeo_landforms_v001.geojson,a1adad6ba56e5eed1dd3e3d19d7dcb391aff5671703c2cf0b598d85becdceb99,a1adad6ba56e5eed1dd3e3d19d7dcb391aff5671703c2cf0b598d85becdceb99,MATCHED,NOT_APPLICABLE,MATCHED,MATCHED,PASS,
NG-FID-00005197,coordocc:nngla:7df07b6aa94ec6ba0502235e2420def5dceed9e82227a91b5c1d291c6a2104c1,NG-SPFILE-016,landform:novegeo:plain:001,dataset:novegeo:landforms,1,data/novegeo/geography/landforms/qualified/novegeo_landforms_v001.geojson,a1adad6ba56e5eed1dd3e3d19d7dcb391aff5671703c2cf0b598d85becdceb99,a1adad6ba56e5eed1dd3e3d19d7dcb391aff5671703c2cf0b598d85becdceb99,MATCHED,NOT_APPLICABLE,MATCHED,MATCHED,PASS,
NG-FID-00005198,coordocc:nngla:a5ab8239a342c0d2efb64eb6c9a613c3f08c6c49aed3c995add77e40ecc05b0a,NG-SPFILE-016,landform:novegeo:plain:002,dataset:novegeo:landforms,1,data/novegeo/geography/landforms/qualified/novegeo_landforms_v001.geojson,a1adad6ba56e5eed1dd3e3d19d7dcb391aff5671703c2cf0b598d85becdceb99,a1adad6ba56e5eed1dd3e3d19d7dcb391aff5671703c2cf0b598d85becdceb99,MATCHED,NOT_APPLICABLE,MATCHED,MATCHED,PASS,
NG-FID-00005199,coordocc:nngla:d2b034065f0bc65faf1f19fe483094639002de097627d77ddec812319aefe931,NG-SPFILE-016,landform:novegeo:plain:003,dataset:novegeo:landforms,1,data/novegeo/geography/landforms/qualified/novegeo_landforms_v001.geojson,a1adad6ba56e5eed1dd3e3d19d7dcb391aff5671703c2cf0b598d85becdceb99,a1adad6ba56e5eed1dd3e3d19d7dcb391aff5671703c2cf0b598d85becdceb99,MATCHED,NOT_APPLICABLE,MATCHED,MATCHED,PASS,
NG-FID-00005200,coordocc:nngla:2739caa3da36e945427f7a77b12253bc2e3bcec10e5ba2ba6e11b125aa82a95b,NG-SPFILE-016,landform:novegeo:plateau:001,dataset:novegeo:landforms,1,data/novegeo/geography/landforms/qualified/novegeo_landforms_v001.geojson,a1adad6ba56e5eed1dd3e3d19d7dcb391aff5671703c2cf0b598d85becdceb99,a1adad6ba56e5eed1dd3e3d19d7dcb391aff5671703c2cf0b598d85becdceb99,MATCHED,NOT_APPLICABLE,MATCHED,MATCHED,PASS,
NG-FID-00005201,coordocc:nngla:8c2d169e520afd40c4889853fa71588e77d54b44ee5ee409208450fcd944b629,NG-SPFILE-016,landform:novegeo:plateau:002,dataset:novegeo:landforms,1,data/novegeo/geography/landforms/qualified/novegeo_landforms_v001.geojson,a1adad6ba56e5eed1dd3e3d19d7dcb391aff5671703c2cf0b598d85becdceb99,a1adad6ba56e5eed1dd3e3d19d7dcb391aff5671703c2cf0b598d85becdceb99,MATCHED,NOT_APPLICABLE,MATCHED,MATCHED,PASS,
NG-FID-00005202,coordocc:nngla:6afddfbbcaea0d0e96ba4293848da5cfa950657b7c23831128e1632baf6b611f,NG-SPFILE-016,landform:novegeo:plateau:003,dataset:novegeo:landforms,1,data/novegeo/geography/landforms/qualified/novegeo_landforms_v001.geojson,a1adad6ba56e5eed1dd3e3d19d7dcb391aff5671703c2cf0b598d85becdceb99,a1adad6ba56e5eed1dd3e3d19d7dcb391aff5671703c2cf0b598d85becdceb99,MATCHED,NOT_APPLICABLE,MATCHED,MATCHED,PASS,
NG-FID-00005203,coordocc:nngla:e87e8902d9e601f8186756cdf58bb43886e0a5c9c578ada042dddcee5516c2e5,NG-SPFILE-017,NG-FEAT-000002,dataset:novegeo:hydrology:surface-water,1,data/novegeo/geography/hydrology/qualified/novegeo_hydrology_v001.json,8997904a0df5846eb1b3e2aeb35988186fb21f7b4e1dc57810e3bcd0afe682d9,8997904a0df5846eb1b3e2aeb35988186fb21f7b4e1dc57810e3bcd0afe682d9,MATCHED,NOT_APPLICABLE,MATCHED,MATCHED,PASS,
NG-FID-00005204,coordocc:nngla:11d48941ac1f1c1545c90adb0803c24519f00e584b65ce4ca668018e0c682070,NG-SPFILE-017,NG-FEAT-000003,dataset:novegeo:hydrology:surface-water,1,data/novegeo/geography/hydrology/qualified/novegeo_hydrology_v001.json,8997904a0df5846eb1b3e2aeb35988186fb21f7b4e1dc57810e3bcd0afe682d9,8997904a0df5846eb1b3e2aeb35988186fb21f7b4e1dc57810e3bcd0afe682d9,MATCHED,NOT_APPLICABLE,MATCHED,MATCHED,PASS,
NG-FID-00005205,coordocc:nngla:fd5d210018065f00b94a74bb600b393f5ee59221e0073834e015aa261feeac64,NG-SPFILE-017,NG-FEAT-000004,dataset:novegeo:hydrology:surface-water,1,data/novegeo/geography/hydrology/qualified/novegeo_hydrology_v001.json,8997904a0df5846eb1b3e2aeb35988186fb21f7b4e1dc57810e3bcd0afe682d9,8997904a0df5846eb1b3e2aeb35988186fb21f7b4e1dc57810e3bcd0afe682d9,MATCHED,NOT_APPLICABLE,MATCHED,MATCHED,PASS,
NG-FID-00005206,coordocc:nngla:cb67e723541833370c6f4e5ed5b6c2cbf130c89a8f504a8c534fad116fa1b8e5,NG-SPFILE-017,NG-FEAT-000005,dataset:novegeo:hydrology:surface-water,1,data/novegeo/geography/hydrology/qualified/novegeo_hydrology_v001.json,8997904a0df5846eb1b3e2aeb35988186fb21f7b4e1dc57810e3bcd0afe682d9,8997904a0df5846eb1b3e2aeb35988186fb21f7b4e1dc57810e3bcd0afe682d9,MATCHED,NOT_APPLICABLE,MATCHED,MATCHED,PASS,
NG-FID-00005207,coordocc:nngla:360a9c827f9d4c1ac17b74033aab6321ec25cdbd97c07588a697d6dccb395241,NG-SPFILE-017,NG-FEAT-000006,dataset:novegeo:hydrology:surface-water,1,data/novegeo/geography/hydrology/qualified/novegeo_hydrology_v001.json,8997904a0df5846eb1b3e2aeb35988186fb21f7b4e1dc57810e3bcd0afe682d9,8997904a0df5846eb1b3e2aeb35988186fb21f7b4e1dc57810e3bcd0afe682d9,MATCHED,NOT_APPLICABLE,MATCHED,MATCHED,PASS,
NG-FID-00005208,coordocc:nngla:d3a5e382e13f4efd88a1f389f940a3638ca24705e27caa84c7792d2a8f21091f,NG-SPFILE-018,NG-BAY-CAND-000001,dataset:novegeo:bay-candidates-v001,1,data/novegeo/geography/world-boundary/authoring/novegeo_world_boundary_v002_segment-ledger.csv,9d5ec107347180958042ef337d487b1a666b87c3c04bd89219577e05b2292649,9d5ec107347180958042ef337d487b1a666b87c3c04bd89219577e05b2292649,DERIVED_REFERENCE_NOT_EXPECTED_EXACT,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00005209,coordocc:nngla:1076c2beb3abea06608101102638f8dfb4da5245d8e8f17fe4cd7ecfd9d3c263,NG-SPFILE-018,NG-BAY-CAND-000001,dataset:novegeo:bay-candidates-v001,1,data/novegeo/geography/world-boundary/authoring/novegeo_world_boundary_v002_segment-ledger.csv,9d5ec107347180958042ef337d487b1a666b87c3c04bd89219577e05b2292649,9d5ec107347180958042ef337d487b1a666b87c3c04bd89219577e05b2292649,DERIVED_REFERENCE_NOT_EXPECTED_EXACT,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00005210,coordocc:nngla:b506e33e3de5d928f249f72d0c62ab1a6592861ef98377f2bd59f890b7937822,NG-SPFILE-018,NG-BAY-CAND-000002,dataset:novegeo:bay-candidates-v001,1,data/novegeo/geography/world-boundary/authoring/novegeo_world_boundary_v002_segment-ledger.csv,9d5ec107347180958042ef337d487b1a666b87c3c04bd89219577e05b2292649,9d5ec107347180958042ef337d487b1a666b87c3c04bd89219577e05b2292649,DERIVED_REFERENCE_NOT_EXPECTED_EXACT,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00005211,coordocc:nngla:23546828aef3028a3041512641a42db6f4ec8bc543405749a732a73f8df0b205,NG-SPFILE-018,NG-BAY-CAND-000002,dataset:novegeo:bay-candidates-v001,1,data/novegeo/geography/world-boundary/authoring/novegeo_world_boundary_v002_segment-ledger.csv,9d5ec107347180958042ef337d487b1a666b87c3c04bd89219577e05b2292649,9d5ec107347180958042ef337d487b1a666b87c3c04bd89219577e05b2292649,DERIVED_REFERENCE_NOT_EXPECTED_EXACT,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00005212,coordocc:nngla:8f35aae2e96397981283424dacb739b8b250dbb25f368142beb426f725a1e71d,NG-SPFILE-018,NG-BAY-CAND-000003,dataset:novegeo:bay-candidates-v001,1,data/novegeo/geography/world-boundary/authoring/novegeo_world_boundary_v002_segment-ledger.csv,9d5ec107347180958042ef337d487b1a666b87c3c04bd89219577e05b2292649,9d5ec107347180958042ef337d487b1a666b87c3c04bd89219577e05b2292649,DERIVED_REFERENCE_NOT_EXPECTED_EXACT,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00005213,coordocc:nngla:f3c0910fa77501f43015a782a7da26d5acf0807acf9ce6cb94041330083ca786,NG-SPFILE-018,NG-BAY-CAND-000003,dataset:novegeo:bay-candidates-v001,1,data/novegeo/geography/world-boundary/authoring/novegeo_world_boundary_v002_segment-ledger.csv,9d5ec107347180958042ef337d487b1a666b87c3c04bd89219577e05b2292649,9d5ec107347180958042ef337d487b1a666b87c3c04bd89219577e05b2292649,DERIVED_REFERENCE_NOT_EXPECTED_EXACT,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00005214,coordocc:nngla:a813a28ba5354808c9b1ebea5bc577c4d0674eb6a5170d889896e66af0c33653,NG-SPFILE-019,NG-BCH-CAND-000001,dataset:novegeo:beach-candidates-v001,1,data/novegeo/geography/world-boundary/authoring/novegeo_world_boundary_v002_segment-ledger.csv,f504f40733f079cae8a04c1850c26737b8e8bb8618c63bd2c4f5d3f9388744bf,f504f40733f079cae8a04c1850c26737b8e8bb8618c63bd2c4f5d3f9388744bf,DERIVED_REFERENCE_NOT_EXPECTED_EXACT,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00005215,coordocc:nngla:457bdae8408403d7b91688af73392a9045691464827f78dbe7d58223f0e5794d,NG-SPFILE-019,NG-BCH-CAND-000001,dataset:novegeo:beach-candidates-v001,1,data/novegeo/geography/world-boundary/authoring/novegeo_world_boundary_v002_segment-ledger.csv,f504f40733f079cae8a04c1850c26737b8e8bb8618c63bd2c4f5d3f9388744bf,f504f40733f079cae8a04c1850c26737b8e8bb8618c63bd2c4f5d3f9388744bf,DERIVED_REFERENCE_NOT_EXPECTED_EXACT,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00005216,coordocc:nngla:36ffed8dc49bf368f3d7efa38c32fdfbc03ddb8d2a51563e5e5b5c1206fc5315,NG-SPFILE-019,NG-BCH-CAND-000002,dataset:novegeo:beach-candidates-v001,1,data/novegeo/geography/world-boundary/authoring/novegeo_world_boundary_v002_segment-ledger.csv,f504f40733f079cae8a04c1850c26737b8e8bb8618c63bd2c4f5d3f9388744bf,f504f40733f079cae8a04c1850c26737b8e8bb8618c63bd2c4f5d3f9388744bf,DERIVED_REFERENCE_NOT_EXPECTED_EXACT,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00005217,coordocc:nngla:64bb1fd51265e2a0059790572e146f8bcaaf50756a7d46f123e6673fbd036645,NG-SPFILE-019,NG-BCH-CAND-000002,dataset:novegeo:beach-candidates-v001,1,data/novegeo/geography/world-boundary/authoring/novegeo_world_boundary_v002_segment-ledger.csv,f504f40733f079cae8a04c1850c26737b8e8bb8618c63bd2c4f5d3f9388744bf,f504f40733f079cae8a04c1850c26737b8e8bb8618c63bd2c4f5d3f9388744bf,DERIVED_REFERENCE_NOT_EXPECTED_EXACT,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00005218,coordocc:nngla:57204a1e50e607edc35fe11fc1d9ebbead6411d3585ab9b1be76148967c0ceb9,NG-SPFILE-020,NG-CAPE-CAND-000001,dataset:novegeo:cape-candidates-v001,1,data/novegeo/geography/world-boundary/authoring/novegeo_world_boundary_v002_segment-ledger.csv,87a54facf1dc2bb81210927ed681ff9f630231881a2fdb046e4488e699383027,87a54facf1dc2bb81210927ed681ff9f630231881a2fdb046e4488e699383027,DERIVED_REFERENCE_NOT_EXPECTED_EXACT,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00005219,coordocc:nngla:7f40df453d3768ea97c36edf82bc19c70ac0b411bda0c76bdb210aaf341a7f2d,NG-SPFILE-020,NG-CAPE-CAND-000001,dataset:novegeo:cape-candidates-v001,1,data/novegeo/geography/world-boundary/authoring/novegeo_world_boundary_v002_segment-ledger.csv,87a54facf1dc2bb81210927ed681ff9f630231881a2fdb046e4488e699383027,87a54facf1dc2bb81210927ed681ff9f630231881a2fdb046e4488e699383027,DERIVED_REFERENCE_NOT_EXPECTED_EXACT,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
