alignment_id,object_family,source_record_id,candidate_id,canonical_id,canonical_ordinal,source_path,source_sha256,identity_status,geometry_status,geometry_id,database_verification_status,runtime_effect_scope,notes
align:nngla:road:NG-RD-000183,ROAD,NG-RD-CAND-000183,NG-RD-CAND-000183,NG-RD-000183,183,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000184,ROAD,NG-RD-CAND-000184,NG-RD-CAND-000184,NG-RD-000184,184,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000185,ROAD,NG-RD-CAND-000185,NG-RD-CAND-000185,NG-RD-000185,185,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000186,ROAD,NG-RD-CAND-000186,NG-RD-CAND-000186,NG-RD-000186,186,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000187,ROAD,NG-RD-CAND-000187,NG-RD-CAND-000187,NG-RD-000187,187,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000188,ROAD,NG-RD-CAND-000188,NG-RD-CAND-000188,NG-RD-000188,188,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000189,ROAD,NG-RD-CAND-000189,NG-RD-CAND-000189,NG-RD-000189,189,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000190,ROAD,NG-RD-CAND-000190,NG-RD-CAND-000190,NG-RD-000190,190,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000191,ROAD,NG-RD-CAND-000191,NG-RD-CAND-000191,NG-RD-000191,191,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000192,ROAD,NG-RD-CAND-000192,NG-RD-CAND-000192,NG-RD-000192,192,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000193,ROAD,NG-RD-CAND-000193,NG-RD-CAND-000193,NG-RD-000193,193,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000194,ROAD,NG-RD-CAND-000194,NG-RD-CAND-000194,NG-RD-000194,194,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000195,ROAD,NG-RD-CAND-000195,NG-RD-CAND-000195,NG-RD-000195,195,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000196,ROAD,NG-RD-CAND-000196,NG-RD-CAND-000196,NG-RD-000196,196,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000197,ROAD,NG-RD-CAND-000197,NG-RD-CAND-000197,NG-RD-000197,197,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000198,ROAD,NG-RD-CAND-000198,NG-RD-CAND-000198,NG-RD-000198,198,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000199,ROAD,NG-RD-CAND-000199,NG-RD-CAND-000199,NG-RD-000199,199,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000200,ROAD,NG-RD-CAND-000200,NG-RD-CAND-000200,NG-RD-000200,200,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000201,ROAD,NG-RD-CAND-000201,NG-RD-CAND-000201,NG-RD-000201,201,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000202,ROAD,NG-RD-CAND-000202,NG-RD-CAND-000202,NG-RD-000202,202,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000203,ROAD,NG-RD-CAND-000203,NG-RD-CAND-000203,NG-RD-000203,203,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000204,ROAD,NG-RD-CAND-000204,NG-RD-CAND-000204,NG-RD-000204,204,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000205,ROAD,NG-RD-CAND-000205,NG-RD-CAND-000205,NG-RD-000205,205,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000206,ROAD,NG-RD-CAND-000206,NG-RD-CAND-000206,NG-RD-000206,206,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000207,ROAD,NG-RD-CAND-000207,NG-RD-CAND-000207,NG-RD-000207,207,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000208,ROAD,NG-RD-CAND-000208,NG-RD-CAND-000208,NG-RD-000208,208,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000209,ROAD,NG-RD-CAND-000209,NG-RD-CAND-000209,NG-RD-000209,209,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000210,ROAD,NG-RD-CAND-000210,NG-RD-CAND-000210,NG-RD-000210,210,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000211,ROAD,NG-RD-CAND-000211,NG-RD-CAND-000211,NG-RD-000211,211,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000212,ROAD,NG-RD-CAND-000212,NG-RD-CAND-000212,NG-RD-000212,212,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000213,ROAD,NG-RD-CAND-000213,NG-RD-CAND-000213,NG-RD-000213,213,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000214,ROAD,NG-RD-CAND-000214,NG-RD-CAND-000214,NG-RD-000214,214,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000215,ROAD,NG-RD-CAND-000215,NG-RD-CAND-000215,NG-RD-000215,215,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000216,ROAD,NG-RD-CAND-000216,NG-RD-CAND-000216,NG-RD-000216,216,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000217,ROAD,NG-RD-CAND-000217,NG-RD-CAND-000217,NG-RD-000217,217,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000218,ROAD,NG-RD-CAND-000218,NG-RD-CAND-000218,NG-RD-000218,218,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000219,ROAD,NG-RD-CAND-000219,NG-RD-CAND-000219,NG-RD-000219,219,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000220,ROAD,NG-RD-CAND-000220,NG-RD-CAND-000220,NG-RD-000220,220,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000221,ROAD,NG-RD-CAND-000221,NG-RD-CAND-000221,NG-RD-000221,221,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000222,ROAD,NG-RD-CAND-000222,NG-RD-CAND-000222,NG-RD-000222,222,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000223,ROAD,NG-RD-CAND-000223,NG-RD-CAND-000223,NG-RD-000223,223,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000224,ROAD,NG-RD-CAND-000224,NG-RD-CAND-000224,NG-RD-000224,224,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000225,ROAD,NG-RD-CAND-000225,NG-RD-CAND-000225,NG-RD-000225,225,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
align:nngla:road:NG-RD-000226,ROAD,NG-RD-CAND-000226,NG-RD-CAND-000226,NG-RD-000226,226,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_FIRST_350_ROAD_BASELINE,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
