relationship_id,road_id,relationship_type,object_id,evidence_basis,longitude,latitude,runtime_effect_scope
roadrel:nngla:d8132163522febc387f887d80641a7ab0dbaf4532c080635fd003c32f69b9954,NG-RD-000001,ENDS_AT_PLACE,NG-PLC-000034,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.737769000,0.351149000,SHARED_REFERENCE
roadrel:nngla:d88fb012adadf49dcb4308181884512c2f3f6a1b9696310d1a7c0eea8d797fec,NG-RD-000067,STARTS_AT_PLACE,NG-PLC-000002,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.662684000,1.200426000,SHARED_REFERENCE
roadrel:nngla:d8b40cc1014a028be16e4d8ad65f07d25bc40c17f2d05401901482cceb4bba9f,NG-RD-000185,ENDS_AT_PLACE,NG-PLC-000255,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.344400000,-3.212167000,SHARED_REFERENCE
roadrel:nngla:d8d48c360266f19c58af9a260a792ec2d15c83112542f19821e5e2b9086bc366,NG-RD-000174,STARTS_AT_PLACE,NG-PLC-000181,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.671360000,-3.272217000,SHARED_REFERENCE
roadrel:nngla:d8e783ff7c8c59d2d63b4ed942f425cec19d8aa0d2472b14eee6ac3ef7257a15,NG-RD-000299,ENDS_AT_PLACE,NG-PLC-000270,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.174415000,5.165606000,SHARED_REFERENCE
roadrel:nngla:d8ffbced327787d504868bc6aaa198a0bf81d386e736c4c4b39ccd7b1ba7afa1,NG-RD-000284,STARTS_AT_PLACE,NG-PLC-000307,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.549437000,5.882836000,SHARED_REFERENCE
roadrel:nngla:d904a85d63706e58fcde984ba9809ee93c0da103a2004896b73d58e59f126f2a,NG-RD-000326,STARTS_AT_PLACE,NG-PLC-000309,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.853699000,5.920083000,SHARED_REFERENCE
roadrel:nngla:d93638c23b5092f3309500223e0ed019ae2c3720e22c159f510894a76427bea0,NG-RD-000206,ENDS_AT_PLACE,NG-PLC-000183,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.734687000,-3.330899000,SHARED_REFERENCE
roadrel:nngla:d962fd368dc36adb733266c386b66ce7e32865a78f4f2c0abb8a1f961e7604ad,NG-RD-000347,ENDS_AT_PLACE,NG-PLC-000352,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.118495000,-1.239303000,SHARED_REFERENCE
roadrel:nngla:d96cf4b3542db787f301dc12cb8657891ab5fc665f9b257321b7c5579d6ae007,NG-RD-000334,STARTS_AT_PLACE,NG-PLC-000295,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.481565000,5.693043000,SHARED_REFERENCE
roadrel:nngla:d9746a5d982a26c0527e590a8273377145ac26c60c3efa7d0be61c2a60c5c38b,NG-RD-000250,STARTS_AT_PLACE,NG-PLC-000195,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.518471000,-3.145430000,SHARED_REFERENCE
roadrel:nngla:d9801e2c56bf812a06f793494816f47c104842d6e1a7cda2856bc19042e8b6c1,NG-RD-000339,INTERSECTS_LAKE,lake:novegeo:l000002,GEOMETRIC_INTERSECTION_REQUIRES_LATER_INFRASTRUCTURE_DECISION,37.632310976,5.268992249,SHARED_REFERENCE
roadrel:nngla:d9be359647790ace635f6dc808605766ca22c226859a7cf16e4bcb383b5fc469,NG-RD-000164,WITHIN_ADMIN_REGION,NGR-02,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:d9c6a9bcd717955a7a480d1fb17320d7132efc8ac46b91af448632dde2ee6eda,NG-RD-000329,STARTS_AT_PLACE,NG-PLC-000291,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.158974000,5.548656000,SHARED_REFERENCE
roadrel:nngla:d9df0cd7e0ca0a45cabd8937931fc36a6b4775adc22f9ca48740aa91f209d6b0,NG-RD-000251,STARTS_AT_PLACE,NG-PLC-000242,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.685153000,-2.842942000,SHARED_REFERENCE
roadrel:nngla:da45e2f9c0601c3cf471efd325151736e52d101e40a38223ebec8c7620820832,NG-RD-000340,ENDS_AT_PLACE,NG-PLC-000309,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.853699000,5.920083000,SHARED_REFERENCE
roadrel:nngla:da5a9319fe926097b321647e385a74c5e78077b3761ac54b8913a570c1efdf7f,NG-RD-000030,STARTS_AT_PLACE,NG-PLC-000029,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.887025000,1.215980000,SHARED_REFERENCE
roadrel:nngla:da5d9172dc5073c17cd3ef4fbf216040bf0d081a2e20f89c411de1fe97a41a7f,NG-RD-000314,ENDS_AT_PLACE,NG-PLC-000302,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.518239000,5.535735000,SHARED_REFERENCE
roadrel:nngla:dac095d6b59dbf4c636b8432bf696a347cb9f821828962f422cbdd525927de9c,NG-RD-000185,WITHIN_ADMIN_REGION,NGR-03,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:daccc52b95c6772bfb8fe07453d41d775edad3f6a0b9ff49cb752642ce646626,NG-RD-000236,WITHIN_ADMIN_REGION,NGR-03,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:db2f78f1df8d59b8ce16441fa4f7f6f0902af1d6db181810ed013ed4402b003d,NG-RD-000031,ENDS_AT_PLACE,NG-PLC-000070,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,35.781511000,0.726372000,SHARED_REFERENCE
roadrel:nngla:db566144990dc06840d1be6004e142c96d2498857193f4d5621d2410a1b32b3d,NG-RD-000005,ENDS_AT_PLACE,NG-PLC-000059,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.094774000,0.943929000,SHARED_REFERENCE
roadrel:nngla:dbd51e78bb188b722123c2ecb80b50ed2361ddd521f32a35fc2b15f1ec4e6b88,NG-RD-000309,ENDS_AT_PLACE,NG-PLC-000334,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.054531000,5.727162000,SHARED_REFERENCE
roadrel:nngla:dc1c76aa0ad205edf5839b40982861351b3e389f2802ded3951a5b85fe3c5c66,NG-RD-000349,WITHIN_ADMIN_REGION,NGR-05,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:dc380dbb769f84c4668257a0fb904a3107be62798ede994e02ca9a25ca32e205,NG-RD-000275,ENDS_AT_PLACE,NG-PLC-000268,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.102017000,5.149745000,SHARED_REFERENCE
roadrel:nngla:dd566d1bb191f7fe0d5b2e7f9405c1c45633b1eead586f8641caa0121589b1c5,NG-RD-000132,STARTS_AT_PLACE,NG-PLC-000137,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.690297000,3.823863000,SHARED_REFERENCE
roadrel:nngla:dd7f197e78458ba2acde8ac038008ebe9b25ca77b03a3ec6b69f80f7578b248b,NG-RD-000058,WITHIN_ADMIN_REGION,NGR-01,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:ddc5b67ca7f06e1d23aa2dffb695cb50259b203b36c4e7073e429e60701e8dec,NG-RD-000326,WITHIN_ADMIN_REGION,NGR-04,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:ddd90bc382fbae4e52714a23e6d4b8bad59ae9a1f93cfd5e00616f64db4d23f6,NG-RD-000281,WITHIN_ADMIN_REGION,NGR-04,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:de1b6715261b596bca06b0959dce5035b3d0ff5e655e99339167a6df6bbef349,NG-RD-000123,STARTS_AT_PLACE,NG-PLC-000172,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.822603000,3.457854000,SHARED_REFERENCE
roadrel:nngla:de26741b03640e5dd7a32df853fdc95a45949e91b3a1a95d4a1bc05c880e562e,NG-RD-000236,STARTS_AT_PLACE,NG-PLC-000243,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.456721000,-2.582387000,SHARED_REFERENCE
roadrel:nngla:df0741cdb38f6a87017d3772bc6689f73b6c32db529428b8430c8070e97df0bb,NG-RD-000298,ENDS_AT_PLACE,NG-PLC-000277,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.069747000,5.181883000,SHARED_REFERENCE
roadrel:nngla:dffddb88c22a47b2a597281e099e6beb6d378396e8fc3b8e7d0a6d2edf52ea12,NG-RD-000068,WITHIN_ADMIN_REGION,NGR-01,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:e0024b6b81df2003d41c0c20920e860d620edd53bad871700ba1b5798caedfa3,NG-RD-000346,STARTS_AT_PLACE,NG-PLC-000424,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.853557000,-1.078069000,SHARED_REFERENCE
roadrel:nngla:e02bafda4ba0d4168fd2c6d8cbb8f13fe4250567ab0f20a3cbb3789a572f5bca,NG-RD-000067,ENDS_AT_PLACE,NG-PLC-000029,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.887025000,1.215980000,SHARED_REFERENCE
roadrel:nngla:e03fe4981e9d7492f3d60a81c1690584b6722a96cc033e8f8ae45b1d40755b89,NG-RD-000341,ENDS_AT_PLACE,NG-PLC-000283,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.867545000,5.969485000,SHARED_REFERENCE
roadrel:nngla:e0523b4f7e24f7db2180a251426a120b038b90491b9703768ac8f4792ebc72f7,NG-RD-000224,ENDS_AT_PLACE,NG-PLC-000234,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.956718000,-3.647146000,SHARED_REFERENCE
roadrel:nngla:e0a0742c8c1552309324e49b73473e431ee3e07b975859ae6996b61401ad9795,NG-RD-000097,WITHIN_ADMIN_REGION,NGR-02,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:e0aeaaa71b06906795832b67b8f406a18c4244fbfac2b402258ded94c48aca5c,NG-RD-000232,ENDS_AT_PLACE,NG-PLC-000189,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.743781000,-3.189723000,SHARED_REFERENCE
roadrel:nngla:e0cd5863799ce3a697dd5e3daf6af624b16d10bbc5fb0c9b1a34f7469136b220,NG-RD-000167,WITHIN_ADMIN_REGION,NGR-02,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:e1e01a4acab0e0efc016f7e7d3d67b91a32c6bcf015482d603953b8c853b3a65,NG-RD-000238,WITHIN_ADMIN_REGION,NGR-03,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:e1e80021ab1d7e0110af213144409582bca6dd4d109628fc6fa6a796628191d7,NG-RD-000258,ENDS_AT_PLACE,NG-PLC-000264,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.087586000,5.066633000,SHARED_REFERENCE
roadrel:nngla:e1f7af40a5c3e8bb84aeaa355139501221fbb20066f51772913132d02987a529,NG-RD-000221,WITHIN_ADMIN_REGION,NGR-03,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:e1f8f763de4650179f4f2ffd8ea914583bb449786e895f958ccbf4ebd038a100,NG-RD-000040,WITHIN_ADMIN_REGION,NGR-01,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:e2148ca09cd3abd2b02f50f29038ba4c8387fd8e786b138ebed89220a709aedb,NG-RD-000064,WITHIN_ADMIN_REGION,NGR-01,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:e26008cf27f13bc8271f3755d7ce206e03796c16c20b3ff7ffc876bbbd8327f5,NG-RD-000308,STARTS_AT_PLACE,NG-PLC-000331,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.592262000,5.822460000,SHARED_REFERENCE
roadrel:nngla:e2b13a59d6759eebd62a4de1e8a4239bf22599ec0697835630b63f07baaa44d2,NG-RD-000309,WITHIN_ADMIN_REGION,NGR-04,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:e2cffb57587e0deecfad33702c3cff0275751b775eb89b8047070719551dfde0,NG-RD-000286,STARTS_AT_PLACE,NG-PLC-000312,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.693981000,5.646514000,SHARED_REFERENCE
roadrel:nngla:e3113b0c8b030bc353204bb7f3b070d8f50fdb19bf93f72b4cf8b202ff61617e,NG-RD-000150,ENDS_AT_PLACE,NG-PLC-000135,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.909714000,3.194822000,SHARED_REFERENCE
roadrel:nngla:e316e630fbe115ad31134654a72d7d9d4618526f4b61e4fc517774688c4acd09,NG-RD-000042,STARTS_AT_PLACE,NG-PLC-000006,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.409173000,0.802353000,SHARED_REFERENCE
roadrel:nngla:e39b2da7cda3eb5c99d27ec7b904ffcaad4304c7287e40ee3f46916331a657a8,NG-RD-000187,ENDS_AT_PLACE,NG-PLC-000248,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.183813000,-3.045492000,SHARED_REFERENCE
roadrel:nngla:e3a513dff455914a209fb1b04cf9fd2cdee5f54df713641b976e9f6949afd987,NG-RD-000210,WITHIN_ADMIN_REGION,NGR-03,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:e3bd8ab117e434cf6aefef992d64828af4ccf68b16794819b52de883a9c0e83a,NG-RD-000132,WITHIN_ADMIN_REGION,NGR-02,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:e3c40186de501d8e2e77ad6934c7b4cbf708f8329a18119751f54e04dc8722fd,NG-RD-000164,ENDS_AT_PLACE,NG-PLC-000143,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.932818000,3.533865000,SHARED_REFERENCE
roadrel:nngla:e3db4c71214ba5b80e46dcd760672c2bd53515d82316181d0a00113314db20e9,NG-RD-000239,ENDS_AT_PLACE,NG-PLC-000226,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.471404000,-3.865200000,SHARED_REFERENCE
roadrel:nngla:e3f3436858db35a7e87e1cb9df1ced952a05056da946ff31cfc607e71792c018,NG-RD-000083,ENDS_AT_PLACE,NG-PLC-000034,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.737769000,0.351149000,SHARED_REFERENCE
roadrel:nngla:e423fb5a3888729671b76b6996b94312d7449518786dc28b81d5d4a095687141,NG-RD-000273,WITHIN_ADMIN_REGION,NGR-04,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:e45b7a649ae6d303d04b3ac3f50bf5f59358fa1aa867ec9d6198edb8d749f69c,NG-RD-000176,ENDS_AT_PLACE,NG-PLC-000179,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.686700000,-3.311635000,SHARED_REFERENCE
roadrel:nngla:e46d01642a390b9d74deaa87542e178e2edb58d8999b1e0a2ed5574e029ad768,NG-RD-000013,ENDS_AT_PLACE,NG-PLC-000001,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.400000000,0.892533000,SHARED_REFERENCE
roadrel:nngla:e490348bffd6365e6b3fa092d6f863ce76b449560513005a3700fa1ceeee19c7,NG-RD-000050,STARTS_AT_PLACE,NG-PLC-000073,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,35.813421000,1.390154000,SHARED_REFERENCE
roadrel:nngla:e4975eb98ce3a63363cc2f0ebf1d9fbcd4ca896fe22fc79e20908c378238fe61,NG-RD-000347,STARTS_AT_PLACE,NG-PLC-000357,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.068722000,-1.260540000,SHARED_REFERENCE
roadrel:nngla:e4c6e17d2dab584d14ce735de42fabf6be8c02d4e15b5c6472b47fdc2c08e5cc,NG-RD-000150,STARTS_AT_PLACE,NG-PLC-000126,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.798543000,3.347270000,SHARED_REFERENCE
roadrel:nngla:e51c5e4509a40d225d744e15b7ed64472f560df5be704dd001ed63142ada94fb,NG-RD-000034,WITHIN_ADMIN_REGION,NGR-01,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:e5d2a85ddc5507cff34bb28f98dd876bf0ff7c64f356040feb332d7b404101d2,NG-RD-000220,ENDS_AT_PLACE,NG-PLC-000242,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.685153000,-2.842942000,SHARED_REFERENCE
roadrel:nngla:e5e10778e97f17e74feacc09ea26db1ae1a5912418c646e17cbbb0074ab1a8f0,NG-RD-000208,STARTS_AT_PLACE,NG-PLC-000231,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.921128000,-3.432854000,SHARED_REFERENCE
roadrel:nngla:e62d8cdebce47408e9c491fa4bcb5249cd7e73d9e8c65b4c55536a6930bfa049,NG-RD-000173,ENDS_AT_PLACE,NG-PLC-000239,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.360066000,-3.212792000,SHARED_REFERENCE
roadrel:nngla:e63a4453c14e27cde8e4c8d68b9d1af268c2cd559013b1282f87bd8b0dded65d,NG-RD-000227,STARTS_AT_PLACE,NG-PLC-000203,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.850726000,-3.623937000,SHARED_REFERENCE
roadrel:nngla:e64a50d27b92bac82021b7943be46deeea2d34a922c40b201d5f4b93c83cac71,NG-RD-000312,STARTS_AT_PLACE,NG-PLC-000289,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.373484000,5.411420000,SHARED_REFERENCE
roadrel:nngla:e656ffe37e492cf1c18c07488d4de280e063a4073a988063e324ce324a3dce1f,NG-RD-000011,STARTS_AT_PLACE,NG-PLC-000007,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.330811000,0.918305000,SHARED_REFERENCE
roadrel:nngla:e6611485b7324bcf113154df1e438ee03ac4a617a88efc68ea37a8db4fdb1951,NG-RD-000144,ENDS_AT_PLACE,NG-PLC-000168,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,33.856810000,3.604320000,SHARED_REFERENCE
roadrel:nngla:e6655c26dceed1021b193e53facdf47354faa96700b7bb0053f21581772ab6b2,NG-RD-000233,STARTS_AT_PLACE,NG-PLC-000221,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.390492000,-3.693454000,SHARED_REFERENCE
roadrel:nngla:e6c5cf13e1549f94e7b201ff26ead2647716bb0be55b4dbccbe859bf2ed67eea,NG-RD-000218,ENDS_AT_PLACE,NG-PLC-000253,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.808384000,-3.642869000,SHARED_REFERENCE
roadrel:nngla:e6cada77cd072a980d644c40ceda96a9f58349647e14d28b8f66a069d3b5247a,NG-RD-000295,ENDS_AT_PLACE,NG-PLC-000320,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.337143000,5.503917000,SHARED_REFERENCE
roadrel:nngla:e6e4f6f545350554fff2724bfc492a42b2c98e40a3a242c03290f352e4c64d99,NG-RD-000272,ENDS_AT_PLACE,NG-PLC-000292,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.565632000,5.442134000,SHARED_REFERENCE
roadrel:nngla:e6feaf2dd8bac7d8d33784ea0ba589e51fb08a14cd7d65bda7e3723153cf69f9,NG-RD-000173,STARTS_AT_PLACE,NG-PLC-000255,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.344400000,-3.212167000,SHARED_REFERENCE
roadrel:nngla:e76d64b0d8421f80d8459a86d10aba7ffc3559471b8cdab6c710bb3f0e4e73a8,NG-RD-000054,ENDS_AT_PLACE,NG-PLC-000024,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.325117000,0.942349000,SHARED_REFERENCE
roadrel:nngla:e7e0d293006b93aa1141e08f4af11f011994aa4867804da43e0ef300a0659eac,NG-RD-000118,STARTS_AT_PLACE,NG-PLC-000091,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.273224000,3.472402000,SHARED_REFERENCE
roadrel:nngla:e7fa24203986e264d0b933d5a184cdb12c1718ac2baf73014789425ff9a8b0d3,NG-RD-000033,ENDS_AT_PLACE,NG-PLC-000056,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.731032000,0.869974000,SHARED_REFERENCE
roadrel:nngla:e80d81cfadb02d6e8846143a6772981da0b0b39d9786790d87e327b187a4be3d,NG-RD-000073,ENDS_AT_PLACE,NG-PLC-000032,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.663723000,0.787683000,SHARED_REFERENCE
roadrel:nngla:e830e24b4b52fdaee3a26f85556292d135a7faf35b8b5f582e4490df49888b83,NG-RD-000005,STARTS_AT_PLACE,NG-PLC-000081,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.064428000,0.956456000,SHARED_REFERENCE
roadrel:nngla:e8466c3d6e237e03d546ae9ab7350c290aa497c45ab1cfb273aa574897ebf4b3,NG-RD-000286,ENDS_AT_PLACE,NG-PLC-000293,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.751127000,5.594558000,SHARED_REFERENCE
roadrel:nngla:e85908f214ce2111f379914ce57a55126d27c0d237bc03146c421d1db1fa2217,NG-RD-000282,WITHIN_ADMIN_REGION,NGR-04,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:e8b3e71ced566e83bbc4b1d2c13b9eb0f6a9277e1e5d769004ad18bd53021d71,NG-RD-000031,WITHIN_ADMIN_REGION,NGR-01,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:e8cec0d676485e0c214772b9b1deb3c4aa486d374a3123eb21ef9b490eaa5900,NG-RD-000344,STARTS_AT_PLACE,NG-PLC-000306,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.405838000,5.904538000,SHARED_REFERENCE
roadrel:nngla:e90647661a994a394d998cc81dde9ad3db2310dde7f4e49e53417849f20334e1,NG-RD-000251,WITHIN_ADMIN_REGION,NGR-03,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:e91314d65c18eb22d0d536aeb4dfe0d986aa7ed44ce9fde2b1899b3076a41d2e,NG-RD-000227,ENDS_AT_PLACE,NG-PLC-000235,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.945005000,-3.494379000,SHARED_REFERENCE
roadrel:nngla:e9945b859fc5eeb353e6c3c293761d507f7123ee7379c413905accdb7195c255,NG-RD-000228,WITHIN_ADMIN_REGION,NGR-03,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:e9cf9bdcacd24d2e4ce327cc6578b8c5a1497232de6c8252ecc3ce9cc6df1640,NG-RD-000210,STARTS_AT_PLACE,NG-PLC-000212,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.629156000,-3.876442000,SHARED_REFERENCE
roadrel:nngla:ea93aaedbee0cedf435b63265c5b4e0442d9aff52564764b87f058149504f24b,NG-RD-000157,STARTS_AT_PLACE,NG-PLC-000136,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.728918000,3.706236000,SHARED_REFERENCE
roadrel:nngla:ead88e2ce410f2d147728ffa42552d57d1d31e5cc11b6ee87df79d1be15d227c,NG-RD-000335,ENDS_AT_PLACE,NG-PLC-000287,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.784090000,5.672941000,SHARED_REFERENCE
roadrel:nngla:eb7bfd54d81a8e7751c50fad7cd4d098fe618e562c2731397a6e4f6eaae6d99b,NG-RD-000269,STARTS_AT_PLACE,NG-PLC-000277,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.069747000,5.181883000,SHARED_REFERENCE
roadrel:nngla:eb85ec85b6525d6efeafe7a74339e18e7426bcf2176460dfa7290ff8765a9710,NG-RD-000104,ENDS_AT_PLACE,NG-PLC-000105,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.312385000,3.241401000,SHARED_REFERENCE
roadrel:nngla:eba20639af7d098cebea669e0ebc04ff5a73ee26a3a1c7548b0e945294ce6ec5,NG-RD-000089,ENDS_AT_PLACE,NG-PLC-000095,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.314784000,3.435119000,SHARED_REFERENCE
roadrel:nngla:ebdf551398f915ed0ead2fa7d47e68e15f3b4b38f1e1376a599efb36513dce95,NG-RD-000168,WITHIN_ADMIN_REGION,NGR-02,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:ecbb46f4720e31720fb19d21043aa368a2e3c7ad4b8c77754e1dac473ef30a47,NG-RD-000252,STARTS_AT_PLACE,NG-PLC-000257,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.006885000,-3.485388000,SHARED_REFERENCE
roadrel:nngla:ecc164292384a9109bb4bce8862b5e13bb4b30caf6c890451553c754fcd558a7,NG-RD-000163,STARTS_AT_PLACE,NG-PLC-000106,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.430113000,3.519728000,SHARED_REFERENCE
roadrel:nngla:ed0d5ce1315f77c03e46ae55b259a09b009bc869a3c789b0b601952a6b9603bb,NG-RD-000110,ENDS_AT_PLACE,NG-PLC-000094,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.318281000,3.370053000,SHARED_REFERENCE
roadrel:nngla:ed6d2066020ea81ac23b35b66ecd8f8bb66dff4315d47361030152dda0029a6e,NG-RD-000001,STARTS_AT_PLACE,NG-PLC-000082,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.734867000,0.368900000,SHARED_REFERENCE
roadrel:nngla:ed7428eae15970e0739e786eebad3433a1098c7b464963c9ddd68dc551b13d1c,NG-RD-000018,STARTS_AT_PLACE,NG-PLC-000067,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.776117000,0.374632000,SHARED_REFERENCE
roadrel:nngla:ed8856e90d1c5bfce4bb35a80a931cf5ec79ceacce980c4d97cd8d600a77958b,NG-RD-000219,STARTS_AT_PLACE,NG-PLC-000192,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.567682000,-3.188923000,SHARED_REFERENCE
roadrel:nngla:ee03df4f419637c54df148fcecff8d92a48bce60f2a7b548166ab45bc3390738,NG-RD-000019,WITHIN_ADMIN_REGION,NGR-01,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:ee1bc2374369e08e7a59afd12cfaef177654ea14a5a42e5451183079a6cc262d,NG-RD-000129,WITHIN_ADMIN_REGION,NGR-02,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:eec50205bd59432615f27495104d49bc619386eb475f69ee6e1794669d53beb3,NG-RD-000144,WITHIN_ADMIN_REGION,NGR-02,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:ef08a6d3c80d223ea349ad479524f34a797a76ab0b42d13fd8b7859b3ab3b6ac,NG-RD-000186,ENDS_AT_PLACE,NG-PLC-000192,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.567682000,-3.188923000,SHARED_REFERENCE
roadrel:nngla:f062bad18c62aa183ea4705e389f0edb51606a9feb6a7fde45930fef90484427,NG-RD-000344,ENDS_AT_PLACE,NG-PLC-000326,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.514796000,5.448110000,SHARED_REFERENCE
