source_place_code,place_id,place_type_code,region_code,reference_point_status,reference_sovereign_part_id,supporting_spatial_point_id,footprint_status,footprint_candidate_id,point_only_reason,parent_spatial_evidence_status,parent_footprint_relation,sovereign_containment_status,geometry_identity_separation_status,administrative_legal_boundary_status,publication_status,overall_qualification_status
NGP-000555,NG-PLC-000555,TOWN,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000917,PASS,placefootprint:nngla:7934ec4fe4f0e788fc2ac88d2ab4c8e2f1920fa011a2adee46731e7870f5c943,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000556,NG-PLC-000556,TOWN,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000918,PASS,placefootprint:nngla:7e433b960e754015cb0002d2454e27b36f1882aabeabb53eea6db1b080ff6d90,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000557,NG-PLC-000557,TOWNSHIP,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000917,PASS,placefootprint:nngla:c4e51c26ef47cb8182d712ef49f65607e3fe2ad18b2c4c5ccb34e0d5597e6b21,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000558,NG-PLC-000558,TOWNSHIP,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000917,PASS,placefootprint:nngla:78850d174f89cfba8471bd3a3119dc2aec4c75e2ffed482226815b92567da8e7,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000559,NG-PLC-000559,TOWNSHIP,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000917,PASS,placefootprint:nngla:7b2cba42fd4f1654c22382d665ea6cf41db088f879dbd10daa7eb8ea5e9d6519,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000560,NG-PLC-000560,TOWNSHIP,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000885,PASS,placefootprint:nngla:da3424e9f74109ee582a6924c4cf82f4819b23b445dbb445578e788edfce0118,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000561,NG-PLC-000561,TOWNSHIP,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000885,PASS,placefootprint:nngla:f17c7a87b879238464c6b226613a9e0254b1df0896bc440195ad6790f9174c42,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000562,NG-PLC-000562,TOWNSHIP,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000885,PASS,placefootprint:nngla:6aad086721810d91addca4e3f7f1e0925b7592d8643e3a7e034cf2d69a22a510,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000563,NG-PLC-000563,TOWNSHIP,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000917,PASS,placefootprint:nngla:c570cedb5f5443ea0706e7f5aef65b8cd6e1cfd25f737405245564aec3fd18b9,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000564,NG-PLC-000564,TOWNSHIP,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000949,PASS,placefootprint:nngla:ca6ed0e7aa939802bfba9a3fe5f6c231c50b963d61d0333ff021c6c5f8054102,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000565,NG-PLC-000565,TOWNSHIP,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000949,PASS,placefootprint:nngla:cbae24532d3785398b0dd5d7a6a67e32f516a2a693f35158e912c4f35df61257,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000566,NG-PLC-000566,VILLAGE,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000916,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000567,NG-PLC-000567,VILLAGE,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000948,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000568,NG-PLC-000568,VILLAGE,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000917,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000569,NG-PLC-000569,VILLAGE,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000918,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000570,NG-PLC-000570,VILLAGE,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000884,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000571,NG-PLC-000571,VILLAGE,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000916,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000572,NG-PLC-000572,VILLAGE,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000949,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000573,NG-PLC-000573,VILLAGE,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000949,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000574,NG-PLC-000574,VILLAGE,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000916,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000575,NG-PLC-000575,VILLAGE,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000916,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000576,NG-PLC-000576,VILLAGE,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000885,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000577,NG-PLC-000577,VILLAGE,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000851,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000578,NG-PLC-000578,VILLAGE,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000885,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000579,NG-PLC-000579,VILLAGE,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000850,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000580,NG-PLC-000580,VILLAGE,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000851,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000581,NG-PLC-000581,VILLAGE,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000851,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000582,NG-PLC-000582,VILLAGE,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000850,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000583,NG-PLC-000583,VILLAGE,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000851,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000584,NG-PLC-000584,VILLAGE,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000917,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000585,NG-PLC-000585,VILLAGE,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000917,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000586,NG-PLC-000586,VILLAGE,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000949,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000587,NG-PLC-000587,VILLAGE,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000948,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000588,NG-PLC-000588,VILLAGE,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000948,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000589,NG-PLC-000589,VILLAGE,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000948,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000590,NG-PLC-000590,VILLAGE,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000916,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000591,NG-PLC-000591,VILLAGE,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000917,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000592,NG-PLC-000592,VILLAGE,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000917,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000593,NG-PLC-000593,VILLAGE,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000917,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000594,NG-PLC-000594,VILLAGE,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000918,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000595,NG-PLC-000595,VILLAGE,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000917,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000596,NG-PLC-000596,MARKET_CENTRE,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000916,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000597,NG-PLC-000597,MARKET_CENTRE,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000949,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000598,NG-PLC-000598,MARKET_CENTRE,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000884,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000599,NG-PLC-000599,MARKET_CENTRE,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000917,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000600,NG-PLC-000600,MARKET_CENTRE,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000917,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000601,NG-PLC-000601,INDUSTRIAL_ZONE,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000918,PASS,placefootprint:nngla:b331ea2d8911958ba6d6744927b909f0daac622e7234a4a0158db59cc60e8366,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000602,NG-PLC-000602,INDUSTRIAL_ZONE,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000885,PASS,placefootprint:nngla:e5414c9e55ae89b31cc272ba32f23957a24bd20fe74f9371cf50c6b0c07cbc5a,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000603,NG-PLC-000603,RESORT_SETTLEMENT,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000918,PASS,placefootprint:nngla:3902ed685801edf799472a4685ea6a32e45d46f76f82ed32df3251f95a39cba2,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000604,NG-PLC-000604,RESORT_SETTLEMENT,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000948,PASS,placefootprint:nngla:bb5971290e3f8bac34d2ed521cd235cc14f5866c4373a75b76d73fdf3a5e740d,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000605,NG-PLC-000605,RESORT_SETTLEMENT,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000949,PASS,placefootprint:nngla:b9af7c38993bbd6354dc781449c96e853b1091f7f6529f23ebc8528714673b61,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000606,NG-PLC-000606,ISLAND_SETTLEMENT,NGR-07,PASS,NG-SOV-PART-000002,NG-SPT-000950,PASS,placefootprint:nngla:ef5d8fe86ec8c885715a7a2fb4e19cfdda307a8b0368a2494ecef87b83008359,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000607,NG-PLC-000607,ISLAND_SETTLEMENT,NGR-07,PASS,NG-SOV-PART-000002,NG-SPT-000980,PASS,placefootprint:nngla:118eb8200186f84dfa6d98a8edfbc86d285137e8b08261a93bea8ea42c0f291e,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000608,NG-PLC-000608,ISLAND_SETTLEMENT,NGR-07,PASS,NG-SOV-PART-000003,NG-SPT-000887,PASS,placefootprint:nngla:b118267327b9e568122ba1445d8c9cf2747f4fabeac02787b56c3d3a119cb191,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000609,NG-PLC-000609,CITY,NGR-08,PASS,NG-SOV-PART-000001,NG-SPT-000610,PASS,placefootprint:nngla:5f69b67e0b8a223a5a2331f10beac68802d0d1523cffb9f5b9c57304086acd64,,NOT_APPLICABLE_ROOT,,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000610,NG-PLC-000610,MUNICIPALITY,NGR-08,PASS,NG-SOV-PART-000001,NG-SPT-000575,PASS,placefootprint:nngla:261cc629abd7cb662ccccf54a559b9ce6ae16594d9def51227247d07f61859cd,,NOT_APPLICABLE_ROOT,,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000611,NG-PLC-000611,MUNICIPALITY,NGR-08,PASS,NG-SOV-PART-000001,NG-SPT-000645,PASS,placefootprint:nngla:eecee51847a11eaadf32736698ac9ea5900d2b3c092d81f4cc32bbcb58e3550b,,NOT_APPLICABLE_ROOT,,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000612,NG-PLC-000612,MUNICIPALITY,NGR-08,PASS,NG-SOV-PART-000001,NG-SPT-000609,PASS,placefootprint:nngla:168b3dca507be3fec18d8397e78600d5f060971f764b9ac789add67667e3c967,,NOT_APPLICABLE_ROOT,,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000613,NG-PLC-000613,CITY_DISTRICT,NGR-08,PASS,NG-SOV-PART-000001,NG-SPT-000610,PASS,placefootprint:nngla:359ce5e53fd630a082da99ac5b4308d1a3b3a796514d792ec87bf941106a2afd,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000614,NG-PLC-000614,CITY_DISTRICT,NGR-08,PASS,NG-SOV-PART-000001,NG-SPT-000610,PASS,placefootprint:nngla:fa4d5975e80405698162acd5a634e10b99f5fc3712e693ce6bcdd96cef052577,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000615,NG-PLC-000615,CITY_DISTRICT,NGR-08,PASS,NG-SOV-PART-000001,NG-SPT-000610,PASS,placefootprint:nngla:4405767967de4d0512a11d196a724fc3dce641414176569d0dd5dc8fc358e2e6,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000616,NG-PLC-000616,CITY_DISTRICT,NGR-08,PASS,NG-SOV-PART-000001,NG-SPT-000610,PASS,placefootprint:nngla:f5700957ab3981a4164eb10b676267aa53dc69a700bebe80254005d50a75ec86,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000617,NG-PLC-000617,CITY_DISTRICT,NGR-08,PASS,NG-SOV-PART-000001,NG-SPT-000610,PASS,placefootprint:nngla:3a9ac79ebc0dfb2c648dfe95756ac83cf5fe20280e60ed6593671c9a3fc0b6c3,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000618,NG-PLC-000618,CITY_DISTRICT,NGR-08,PASS,NG-SOV-PART-000001,NG-SPT-000610,PASS,placefootprint:nngla:7634f7ed62b91551b5a5fa7cb4874c244fa569215ae53f2b5855ba6e02304917,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000619,NG-PLC-000619,CITY_DISTRICT,NGR-08,PASS,NG-SOV-PART-000001,NG-SPT-000610,PASS,placefootprint:nngla:a1b714b102781643eba6bdc3ef549cee57bc22a5d699a0e501f8cc449ecb92f4,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000620,NG-PLC-000620,CITY_DISTRICT,NGR-08,PASS,NG-SOV-PART-000001,NG-SPT-000610,PASS,placefootprint:nngla:abd249c10d7062bc71ebc107fa5c573be632f6b98ef2316052a7d543da2ef119,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000621,NG-PLC-000621,SUBURB,NGR-08,PASS,NG-SOV-PART-000001,NG-SPT-000610,PASS,placefootprint:nngla:4be11eb535e60ac3c417dbf61cabef2629f7b9d10199a76739d8a3f3c978d96d,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000622,NG-PLC-000622,SUBURB,NGR-08,PASS,NG-SOV-PART-000001,NG-SPT-000610,PASS,placefootprint:nngla:d8c63a59b152ec54e827603b331759d73dbaf01d21701bb8dd7fb3442f955895,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000623,NG-PLC-000623,SUBURB,NGR-08,PASS,NG-SOV-PART-000001,NG-SPT-000610,PASS,placefootprint:nngla:0456a48a61facd1fff97aad3302ed9674f1258e8aa0c83de9be9c45bfa0151f3,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000624,NG-PLC-000624,SUBURB,NGR-08,PASS,NG-SOV-PART-000001,NG-SPT-000610,PASS,placefootprint:nngla:7ed5a1fff9a41b9a7f6bf4f83ed957bb56fd11d3551bdbae13e35edf59b3f761,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000625,NG-PLC-000625,SUBURB,NGR-08,PASS,NG-SOV-PART-000001,NG-SPT-000610,PASS,placefootprint:nngla:f9130b3b56e093acc99e7f41d6e5e791cb2482e015e75a04c4e35e0c10cfbdbc,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000626,NG-PLC-000626,SUBURB,NGR-08,PASS,NG-SOV-PART-000001,NG-SPT-000610,PASS,placefootprint:nngla:65697b7bb439d0073a3e73e2a876c5837f8ca74f54e4bc536ae3267329ff550c,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000627,NG-PLC-000627,SUBURB,NGR-08,PASS,NG-SOV-PART-000001,NG-SPT-000610,PASS,placefootprint:nngla:701e13dd042a8033b5ffd9a47c498832b303de9c67059679588a0ad4bb967201,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000628,NG-PLC-000628,SUBURB,NGR-08,PASS,NG-SOV-PART-000001,NG-SPT-000610,PASS,placefootprint:nngla:1a5487ebacbdf6c8831bec80a620517f475caab0dc8d926eadf88cb2cf545a41,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000629,NG-PLC-000629,SUBURB,NGR-08,PASS,NG-SOV-PART-000001,NG-SPT-000610,PASS,placefootprint:nngla:1c37666dc538944b2e3e375e7504c84b2efcbd5f1192857360307ae44434692e,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000630,NG-PLC-000630,SUBURB,NGR-08,PASS,NG-SOV-PART-000001,NG-SPT-000610,PASS,placefootprint:nngla:3d6590e8697ceb8da780f1cc5b6406d304ad10aab2d7d734856c9b63d09235f3,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000631,NG-PLC-000631,SUBURB,NGR-08,PASS,NG-SOV-PART-000001,NG-SPT-000610,PASS,placefootprint:nngla:2938d333ecb4f7130b85ed28fe106038e1126befe514b0c3b6d1719f510117cd,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000632,NG-PLC-000632,SUBURB,NGR-08,PASS,NG-SOV-PART-000001,NG-SPT-000610,PASS,placefootprint:nngla:35724da7a4364b5da2fe9f722345cd611a32ed327cb43e25f6d63b847b30eb28,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000633,NG-PLC-000633,TOWN,NGR-08,PASS,NG-SOV-PART-000001,NG-SPT-000574,PASS,placefootprint:nngla:b6f65659787b940573538afb69e3f287c85d7e7a012dd9e2e5a5c4bf0a639e03,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
